age_days,authoritative,evidence_id,path,status,version
81,True,AZURE_RESOURCE_GRAPH,gate_evidence/security/azure_resource_graph.json,AVAILABLE,1
149,True,IAM_EXPORT,gate_evidence/security/entra_role_assignments.csv,AVAILABLE,5
179,True,CONDITIONAL_ACCESS,gate_evidence/security/conditional_access.json,AVAILABLE,2
93,True,NSG_RULES,gate_evidence/security/nsg_rules.csv,AVAILABLE,4
18,True,WAF_POLICY,gate_evidence/security/waf_policy.json,AVAILABLE,5
52,True,SENTINEL_STATUS,gate_evidence/security/sentinel_connectors.json,AVAILABLE,3
13,True,FIREWALL_POLICY,gate_evidence/security/firewall_policy.json,AVAILABLE,4
97,True,KEYVAULT_CONFIG,gate_evidence/security/keyvault_configuration.json,AVAILABLE,2
138,True,DEFENDER_FINDINGS,gate_evidence/security/defender_findings.csv,AVAILABLE,3
69,True,VULN_SCAN,gate_evidence/security/vulnerability_scan.csv,AVAILABLE,4
176,False,PENTEST,gate_evidence/security/pentest_report.docx,AVAILABLE,2
89,False,THREAT_MODEL,gate_evidence/security/threat_model.docx,AVAILABLE,4
76,True,BACKUP_JOBS,gate_evidence/tech_readiness/backup_jobs.csv,AVAILABLE,3
155,True,RESTORE_TEST,gate_evidence/tech_readiness/restore_test.csv,AVAILABLE,1
102,True,FAILOVER_TEST,gate_evidence/tech_readiness/failover_test.csv,AVAILABLE,5
11,True,LOAD_TEST,gate_evidence/tech_readiness/load_test.csv,AVAILABLE,2
142,True,CI_PIPELINE,gate_evidence/tech_readiness/ci_pipeline.json,AVAILABLE,3
117,False,RUNBOOK,gate_evidence/tech_readiness/production_runbook.docx,AVAILABLE,3
10,True,ROLLBACK_TEST,gate_evidence/tech_readiness/rollback_test.csv,AVAILABLE,1
85,True,SLO_SLI,gate_evidence/tech_readiness/slo_sli.csv,AVAILABLE,2
73,True,MONITOR_ALERTS,gate_evidence/tech_readiness/monitor_alerts.csv,AVAILABLE,2
8,False,RFP,gate_evidence/procurement/RFP.docx,AVAILABLE,2
160,False,VENDOR_OFFERS,gate_evidence/procurement/vendor_offers.csv,AVAILABLE,2
108,False,SCORING_MATRIX,gate_evidence/procurement/scoring_matrix.csv,AVAILABLE,1
4,True,DUE_DILIGENCE,gate_evidence/procurement/due_diligence.csv,AVAILABLE,4
47,False,PRICING_TCO,gate_evidence/procurement/pricing_tco.csv,AVAILABLE,3
95,False,VENDOR_EVIDENCE_REQUEST,gate_evidence/procurement/vendor_evidence_request.docx,AVAILABLE,5
72,False,MSA,gate_evidence/legal/MSA.docx,AVAILABLE,1
176,False,DPA,gate_evidence/legal/DPA.docx,AVAILABLE,1
143,False,SLA_ANNEX,gate_evidence/legal/SLA_Annex.docx,AVAILABLE,1
77,False,INSURANCE,gate_evidence/legal/Insurance_Certificate.docx,AVAILABLE,3
45,True,SIGNING_AUTHORITY,gate_evidence/legal/signing_authority.csv,AVAILABLE,4
60,True,CONTRACT_PLAYBOOK,gate_evidence/legal/contract_playbook.json,AVAILABLE,4
114,False,NEGOTIATION_LOG,gate_evidence/legal/negotiation_log.docx,AVAILABLE,3
35,True,DATA_INVENTORY,gate_evidence/compliance/data_inventory.csv,AVAILABLE,1
50,True,ROPA,gate_evidence/compliance/ropa.csv,AVAILABLE,2
37,False,DPIA,gate_evidence/compliance/DPIA.docx,AVAILABLE,1
121,True,REG_MAPPING,gate_evidence/compliance/regulatory_mapping.csv,UNAVAILABLE,2
74,True,RETENTION,gate_evidence/compliance/retention_schedule.csv,AVAILABLE,2
131,False,ACCESSIBILITY,gate_evidence/compliance/accessibility_report.csv,AVAILABLE,2
27,True,CONTROL_MATRIX,gate_evidence/compliance/control_matrix.csv,AVAILABLE,1
6,True,EXPORT_CONTROL,gate_evidence/compliance/export_control.csv,UNAVAILABLE,4
118,False,AI_IMPACT,gate_evidence/compliance/AI_Impact_Assessment.docx,AVAILABLE,5
0,True,REVIEW_FACTS_GENERAL,gate_evidence/general/review_facts.json,AVAILABLE,1
0,True,REVIEW_FACTS_IT,gate_evidence/it/review_facts.json,AVAILABLE,1
0,True,REVIEW_FACTS_ARCHITECTURE,gate_evidence/architecture/review_facts.json,AVAILABLE,1
0,True,REVIEW_FACTS_SECURITY,gate_evidence/security/review_facts.json,AVAILABLE,1
0,True,REVIEW_FACTS_TECH_READINESS,gate_evidence/tech_readiness/review_facts.json,AVAILABLE,1
0,True,REVIEW_FACTS_PROCUREMENT,gate_evidence/procurement/review_facts.json,AVAILABLE,1
0,True,REVIEW_FACTS_LEGAL,gate_evidence/legal/review_facts.json,AVAILABLE,1
0,True,REVIEW_FACTS_COMPLIANCE,gate_evidence/compliance/review_facts.json,AVAILABLE,1
