age_days,authoritative,evidence_id,path,status,version
66,False,SCORING_MATRIX,gate_evidence/procurement/scoring_matrix.csv,AVAILABLE,3
64,True,DUE_DILIGENCE,gate_evidence/procurement/due_diligence.csv,UNAVAILABLE,4
98,False,PRICING_TCO,gate_evidence/procurement/pricing_tco.csv,AVAILABLE,4
105,False,VENDOR_EVIDENCE_REQUEST,gate_evidence/procurement/vendor_evidence_request.docx,AVAILABLE,1
138,False,MSA,gate_evidence/legal/MSA.docx,AVAILABLE,2
151,False,DPA,gate_evidence/legal/DPA.docx,AVAILABLE,5
112,False,SLA_ANNEX,gate_evidence/legal/SLA_Annex.docx,AVAILABLE,2
159,False,INSURANCE,gate_evidence/legal/Insurance_Certificate.docx,AVAILABLE,4
41,True,SIGNING_AUTHORITY,gate_evidence/legal/signing_authority.csv,AVAILABLE,4
154,True,CONTRACT_PLAYBOOK,gate_evidence/legal/contract_playbook.json,AVAILABLE,1
35,False,NEGOTIATION_LOG,gate_evidence/legal/negotiation_log.docx,AVAILABLE,2
125,True,DATA_INVENTORY,gate_evidence/compliance/data_inventory.csv,UNAVAILABLE,4
10,True,ROPA,gate_evidence/compliance/ropa.csv,AVAILABLE,3
29,False,DPIA,gate_evidence/compliance/DPIA.docx,AVAILABLE,3
46,True,REG_MAPPING,gate_evidence/compliance/regulatory_mapping.csv,AVAILABLE,3
0,True,RETENTION,gate_evidence/compliance/retention_schedule.csv,AVAILABLE,3
161,False,ACCESSIBILITY,gate_evidence/compliance/accessibility_report.csv,AVAILABLE,4
113,True,CONTROL_MATRIX,gate_evidence/compliance/control_matrix.csv,AVAILABLE,2
71,True,EXPORT_CONTROL,gate_evidence/compliance/export_control.csv,AVAILABLE,4
115,False,AI_IMPACT,gate_evidence/compliance/AI_Impact_Assessment.docx,AVAILABLE,2
0,True,REVIEW_FACTS_GENERAL,gate_evidence/general/review_facts.json,AVAILABLE,1
0,True,REVIEW_FACTS_IT,gate_evidence/it/review_facts.json,AVAILABLE,1
0,True,REVIEW_FACTS_ARCHITECTURE,gate_evidence/architecture/review_facts.json,AVAILABLE,1
0,True,REVIEW_FACTS_SECURITY,gate_evidence/security/review_facts.json,AVAILABLE,1
0,True,REVIEW_FACTS_TECH_READINESS,gate_evidence/tech_readiness/review_facts.json,AVAILABLE,1
0,True,REVIEW_FACTS_PROCUREMENT,gate_evidence/procurement/review_facts.json,AVAILABLE,1
0,True,REVIEW_FACTS_LEGAL,gate_evidence/legal/review_facts.json,AVAILABLE,1
0,True,REVIEW_FACTS_COMPLIANCE,gate_evidence/compliance/review_facts.json,AVAILABLE,1
