age_days,authoritative,evidence_id,path,status,version
38,True,VULN_SCAN,gate_evidence/security/vulnerability_scan.csv,UNAVAILABLE,3
6,False,PENTEST,gate_evidence/security/pentest_report.docx,AVAILABLE,1
106,False,THREAT_MODEL,gate_evidence/security/threat_model.docx,AVAILABLE,2
154,True,BACKUP_JOBS,gate_evidence/tech_readiness/backup_jobs.csv,AVAILABLE,3
20,True,RESTORE_TEST,gate_evidence/tech_readiness/restore_test.csv,AVAILABLE,4
104,True,FAILOVER_TEST,gate_evidence/tech_readiness/failover_test.csv,AVAILABLE,2
69,True,LOAD_TEST,gate_evidence/tech_readiness/load_test.csv,AVAILABLE,3
102,True,CI_PIPELINE,gate_evidence/tech_readiness/ci_pipeline.json,AVAILABLE,2
9,False,RUNBOOK,gate_evidence/tech_readiness/production_runbook.docx,AVAILABLE,4
6,True,ROLLBACK_TEST,gate_evidence/tech_readiness/rollback_test.csv,AVAILABLE,5
71,True,SLO_SLI,gate_evidence/tech_readiness/slo_sli.csv,UNAVAILABLE,4
11,True,MONITOR_ALERTS,gate_evidence/tech_readiness/monitor_alerts.csv,UNAVAILABLE,1
42,False,RFP,gate_evidence/procurement/RFP.docx,AVAILABLE,1
70,False,VENDOR_OFFERS,gate_evidence/procurement/vendor_offers.csv,AVAILABLE,4
42,False,SCORING_MATRIX,gate_evidence/procurement/scoring_matrix.csv,AVAILABLE,3
60,True,DUE_DILIGENCE,gate_evidence/procurement/due_diligence.csv,AVAILABLE,5
18,False,PRICING_TCO,gate_evidence/procurement/pricing_tco.csv,AVAILABLE,2
38,False,VENDOR_EVIDENCE_REQUEST,gate_evidence/procurement/vendor_evidence_request.docx,AVAILABLE,2
96,False,MSA,gate_evidence/legal/MSA.docx,AVAILABLE,3
140,False,DPA,gate_evidence/legal/DPA.docx,AVAILABLE,5
101,False,SLA_ANNEX,gate_evidence/legal/SLA_Annex.docx,AVAILABLE,2
9,False,INSURANCE,gate_evidence/legal/Insurance_Certificate.docx,AVAILABLE,3
158,True,SIGNING_AUTHORITY,gate_evidence/legal/signing_authority.csv,AVAILABLE,5
116,True,CONTRACT_PLAYBOOK,gate_evidence/legal/contract_playbook.json,AVAILABLE,2
123,False,NEGOTIATION_LOG,gate_evidence/legal/negotiation_log.docx,AVAILABLE,3
85,True,DATA_INVENTORY,gate_evidence/compliance/data_inventory.csv,AVAILABLE,2
114,True,ROPA,gate_evidence/compliance/ropa.csv,AVAILABLE,2
78,False,DPIA,gate_evidence/compliance/DPIA.docx,AVAILABLE,3
100,True,REG_MAPPING,gate_evidence/compliance/regulatory_mapping.csv,UNAVAILABLE,4
103,True,RETENTION,gate_evidence/compliance/retention_schedule.csv,AVAILABLE,2
20,False,ACCESSIBILITY,gate_evidence/compliance/accessibility_report.csv,AVAILABLE,2
128,True,CONTROL_MATRIX,gate_evidence/compliance/control_matrix.csv,AVAILABLE,5
84,True,EXPORT_CONTROL,gate_evidence/compliance/export_control.csv,AVAILABLE,5
104,False,AI_IMPACT,gate_evidence/compliance/AI_Impact_Assessment.docx,AVAILABLE,4
