age_days,authoritative,evidence_id,path,status,version
115,True,NSG_RULES,gate_evidence/security/nsg_rules.csv,AVAILABLE,2
87,True,WAF_POLICY,gate_evidence/security/waf_policy.json,AVAILABLE,1
129,True,SENTINEL_STATUS,gate_evidence/security/sentinel_connectors.json,AVAILABLE,5
51,True,FIREWALL_POLICY,gate_evidence/security/firewall_policy.json,AVAILABLE,5
117,True,KEYVAULT_CONFIG,gate_evidence/security/keyvault_configuration.json,AVAILABLE,3
0,True,DEFENDER_FINDINGS,gate_evidence/security/defender_findings.csv,AVAILABLE,4
87,True,VULN_SCAN,gate_evidence/security/vulnerability_scan.csv,AVAILABLE,1
123,False,PENTEST,gate_evidence/security/pentest_report.docx,AVAILABLE,4
149,False,THREAT_MODEL,gate_evidence/security/threat_model.docx,AVAILABLE,2
59,True,BACKUP_JOBS,gate_evidence/tech_readiness/backup_jobs.csv,AVAILABLE,1
145,True,RESTORE_TEST,gate_evidence/tech_readiness/restore_test.csv,AVAILABLE,5
83,True,FAILOVER_TEST,gate_evidence/tech_readiness/failover_test.csv,AVAILABLE,2
170,True,LOAD_TEST,gate_evidence/tech_readiness/load_test.csv,AVAILABLE,2
0,True,CI_PIPELINE,gate_evidence/tech_readiness/ci_pipeline.json,AVAILABLE,4
130,False,RUNBOOK,gate_evidence/tech_readiness/production_runbook.docx,AVAILABLE,1
61,True,ROLLBACK_TEST,gate_evidence/tech_readiness/rollback_test.csv,AVAILABLE,2
51,True,SLO_SLI,gate_evidence/tech_readiness/slo_sli.csv,AVAILABLE,1
57,True,MONITOR_ALERTS,gate_evidence/tech_readiness/monitor_alerts.csv,UNAVAILABLE,2
26,False,RFP,gate_evidence/procurement/RFP.docx,AVAILABLE,2
146,False,VENDOR_OFFERS,gate_evidence/procurement/vendor_offers.csv,AVAILABLE,5
112,False,SCORING_MATRIX,gate_evidence/procurement/scoring_matrix.csv,AVAILABLE,5
147,True,DUE_DILIGENCE,gate_evidence/procurement/due_diligence.csv,AVAILABLE,3
67,False,PRICING_TCO,gate_evidence/procurement/pricing_tco.csv,AVAILABLE,3
5,False,VENDOR_EVIDENCE_REQUEST,gate_evidence/procurement/vendor_evidence_request.docx,AVAILABLE,4
44,False,MSA,gate_evidence/legal/MSA.docx,AVAILABLE,4
40,False,DPA,gate_evidence/legal/DPA.docx,AVAILABLE,4
67,False,SLA_ANNEX,gate_evidence/legal/SLA_Annex.docx,AVAILABLE,4
155,False,INSURANCE,gate_evidence/legal/Insurance_Certificate.docx,AVAILABLE,2
79,True,SIGNING_AUTHORITY,gate_evidence/legal/signing_authority.csv,AVAILABLE,3
18,True,CONTRACT_PLAYBOOK,gate_evidence/legal/contract_playbook.json,UNAVAILABLE,2
82,False,NEGOTIATION_LOG,gate_evidence/legal/negotiation_log.docx,AVAILABLE,4
81,True,DATA_INVENTORY,gate_evidence/compliance/data_inventory.csv,AVAILABLE,2
81,True,ROPA,gate_evidence/compliance/ropa.csv,UNAVAILABLE,2
89,False,DPIA,gate_evidence/compliance/DPIA.docx,AVAILABLE,5
149,True,REG_MAPPING,gate_evidence/compliance/regulatory_mapping.csv,AVAILABLE,5
90,True,RETENTION,gate_evidence/compliance/retention_schedule.csv,AVAILABLE,3
14,False,ACCESSIBILITY,gate_evidence/compliance/accessibility_report.csv,AVAILABLE,5
137,True,CONTROL_MATRIX,gate_evidence/compliance/control_matrix.csv,AVAILABLE,4
82,True,EXPORT_CONTROL,gate_evidence/compliance/export_control.csv,AVAILABLE,2
79,False,AI_IMPACT,gate_evidence/compliance/AI_Impact_Assessment.docx,AVAILABLE,5
