age_days,authoritative,evidence_id,path,status,version
121,True,VULN_SCAN,gate_evidence/security/vulnerability_scan.csv,AVAILABLE,5
134,False,PENTEST,gate_evidence/security/pentest_report.docx,AVAILABLE,4
133,False,THREAT_MODEL,gate_evidence/security/threat_model.docx,AVAILABLE,2
100,True,BACKUP_JOBS,gate_evidence/tech_readiness/backup_jobs.csv,AVAILABLE,5
63,True,RESTORE_TEST,gate_evidence/tech_readiness/restore_test.csv,AVAILABLE,1
67,True,FAILOVER_TEST,gate_evidence/tech_readiness/failover_test.csv,AVAILABLE,2
55,True,LOAD_TEST,gate_evidence/tech_readiness/load_test.csv,AVAILABLE,3
147,True,CI_PIPELINE,gate_evidence/tech_readiness/ci_pipeline.json,UNAVAILABLE,4
75,False,RUNBOOK,gate_evidence/tech_readiness/production_runbook.docx,AVAILABLE,1
100,True,ROLLBACK_TEST,gate_evidence/tech_readiness/rollback_test.csv,AVAILABLE,2
36,True,SLO_SLI,gate_evidence/tech_readiness/slo_sli.csv,AVAILABLE,1
18,True,MONITOR_ALERTS,gate_evidence/tech_readiness/monitor_alerts.csv,AVAILABLE,5
100,False,RFP,gate_evidence/procurement/RFP.docx,AVAILABLE,4
162,False,VENDOR_OFFERS,gate_evidence/procurement/vendor_offers.csv,AVAILABLE,1
177,False,SCORING_MATRIX,gate_evidence/procurement/scoring_matrix.csv,AVAILABLE,1
124,True,DUE_DILIGENCE,gate_evidence/procurement/due_diligence.csv,UNAVAILABLE,1
88,False,PRICING_TCO,gate_evidence/procurement/pricing_tco.csv,AVAILABLE,4
175,False,VENDOR_EVIDENCE_REQUEST,gate_evidence/procurement/vendor_evidence_request.docx,AVAILABLE,4
7,False,MSA,gate_evidence/legal/MSA.docx,AVAILABLE,4
37,False,DPA,gate_evidence/legal/DPA.docx,AVAILABLE,4
149,False,SLA_ANNEX,gate_evidence/legal/SLA_Annex.docx,AVAILABLE,5
172,False,INSURANCE,gate_evidence/legal/Insurance_Certificate.docx,AVAILABLE,4
77,True,SIGNING_AUTHORITY,gate_evidence/legal/signing_authority.csv,AVAILABLE,2
109,True,CONTRACT_PLAYBOOK,gate_evidence/legal/contract_playbook.json,AVAILABLE,2
29,False,NEGOTIATION_LOG,gate_evidence/legal/negotiation_log.docx,AVAILABLE,4
100,True,DATA_INVENTORY,gate_evidence/compliance/data_inventory.csv,AVAILABLE,3
75,True,ROPA,gate_evidence/compliance/ropa.csv,AVAILABLE,2
64,False,DPIA,gate_evidence/compliance/DPIA.docx,AVAILABLE,5
139,True,REG_MAPPING,gate_evidence/compliance/regulatory_mapping.csv,AVAILABLE,5
62,True,RETENTION,gate_evidence/compliance/retention_schedule.csv,AVAILABLE,5
90,False,ACCESSIBILITY,gate_evidence/compliance/accessibility_report.csv,AVAILABLE,2
151,True,CONTROL_MATRIX,gate_evidence/compliance/control_matrix.csv,UNAVAILABLE,1
0,True,EXPORT_CONTROL,gate_evidence/compliance/export_control.csv,AVAILABLE,3
67,False,AI_IMPACT,gate_evidence/compliance/AI_Impact_Assessment.docx,AVAILABLE,2
0,True,REVIEW_FACTS_GENERAL,gate_evidence/general/review_facts.json,AVAILABLE,1
0,True,REVIEW_FACTS_IT,gate_evidence/it/review_facts.json,AVAILABLE,1
0,True,REVIEW_FACTS_ARCHITECTURE,gate_evidence/architecture/review_facts.json,AVAILABLE,1
0,True,REVIEW_FACTS_SECURITY,gate_evidence/security/review_facts.json,AVAILABLE,1
0,True,REVIEW_FACTS_TECH_READINESS,gate_evidence/tech_readiness/review_facts.json,AVAILABLE,1
0,True,REVIEW_FACTS_PROCUREMENT,gate_evidence/procurement/review_facts.json,AVAILABLE,1
0,True,REVIEW_FACTS_LEGAL,gate_evidence/legal/review_facts.json,AVAILABLE,1
0,True,REVIEW_FACTS_COMPLIANCE,gate_evidence/compliance/review_facts.json,AVAILABLE,1
