age_days,authoritative,evidence_id,path,status,version
149,False,INSURANCE,gate_evidence/legal/Insurance_Certificate.docx,AVAILABLE,3
154,True,SIGNING_AUTHORITY,gate_evidence/legal/signing_authority.csv,AVAILABLE,4
1,True,CONTRACT_PLAYBOOK,gate_evidence/legal/contract_playbook.json,AVAILABLE,5
83,False,NEGOTIATION_LOG,gate_evidence/legal/negotiation_log.docx,AVAILABLE,4
34,True,DATA_INVENTORY,gate_evidence/compliance/data_inventory.csv,AVAILABLE,2
83,True,ROPA,gate_evidence/compliance/ropa.csv,AVAILABLE,2
124,False,DPIA,gate_evidence/compliance/DPIA.docx,AVAILABLE,4
29,True,REG_MAPPING,gate_evidence/compliance/regulatory_mapping.csv,UNAVAILABLE,2
87,True,RETENTION,gate_evidence/compliance/retention_schedule.csv,AVAILABLE,2
176,False,ACCESSIBILITY,gate_evidence/compliance/accessibility_report.csv,AVAILABLE,5
110,True,CONTROL_MATRIX,gate_evidence/compliance/control_matrix.csv,AVAILABLE,1
16,True,EXPORT_CONTROL,gate_evidence/compliance/export_control.csv,AVAILABLE,2
61,False,AI_IMPACT,gate_evidence/compliance/AI_Impact_Assessment.docx,AVAILABLE,1
