age_days,authoritative,evidence_id,path,status,version
165,False,THREAT_MODEL,gate_evidence/security/threat_model.docx,AVAILABLE,2
0,True,BACKUP_JOBS,gate_evidence/tech_readiness/backup_jobs.csv,AVAILABLE,3
75,True,RESTORE_TEST,gate_evidence/tech_readiness/restore_test.csv,AVAILABLE,1
26,True,FAILOVER_TEST,gate_evidence/tech_readiness/failover_test.csv,AVAILABLE,4
21,True,LOAD_TEST,gate_evidence/tech_readiness/load_test.csv,AVAILABLE,5
51,True,CI_PIPELINE,gate_evidence/tech_readiness/ci_pipeline.json,UNAVAILABLE,4
145,False,RUNBOOK,gate_evidence/tech_readiness/production_runbook.docx,AVAILABLE,2
86,True,ROLLBACK_TEST,gate_evidence/tech_readiness/rollback_test.csv,AVAILABLE,4
166,True,SLO_SLI,gate_evidence/tech_readiness/slo_sli.csv,AVAILABLE,1
30,True,MONITOR_ALERTS,gate_evidence/tech_readiness/monitor_alerts.csv,AVAILABLE,2
77,False,RFP,gate_evidence/procurement/RFP.docx,AVAILABLE,4
19,False,VENDOR_OFFERS,gate_evidence/procurement/vendor_offers.csv,AVAILABLE,3
148,False,SCORING_MATRIX,gate_evidence/procurement/scoring_matrix.csv,AVAILABLE,2
10,True,DUE_DILIGENCE,gate_evidence/procurement/due_diligence.csv,AVAILABLE,5
126,False,PRICING_TCO,gate_evidence/procurement/pricing_tco.csv,AVAILABLE,4
127,False,VENDOR_EVIDENCE_REQUEST,gate_evidence/procurement/vendor_evidence_request.docx,AVAILABLE,3
57,False,MSA,gate_evidence/legal/MSA.docx,AVAILABLE,5
131,False,DPA,gate_evidence/legal/DPA.docx,AVAILABLE,4
4,False,SLA_ANNEX,gate_evidence/legal/SLA_Annex.docx,AVAILABLE,5
134,False,INSURANCE,gate_evidence/legal/Insurance_Certificate.docx,AVAILABLE,1
112,True,SIGNING_AUTHORITY,gate_evidence/legal/signing_authority.csv,AVAILABLE,5
145,True,CONTRACT_PLAYBOOK,gate_evidence/legal/contract_playbook.json,UNAVAILABLE,4
99,False,NEGOTIATION_LOG,gate_evidence/legal/negotiation_log.docx,AVAILABLE,3
48,True,DATA_INVENTORY,gate_evidence/compliance/data_inventory.csv,UNAVAILABLE,3
47,True,ROPA,gate_evidence/compliance/ropa.csv,AVAILABLE,2
95,False,DPIA,gate_evidence/compliance/DPIA.docx,AVAILABLE,2
9,True,REG_MAPPING,gate_evidence/compliance/regulatory_mapping.csv,AVAILABLE,5
87,True,RETENTION,gate_evidence/compliance/retention_schedule.csv,AVAILABLE,1
23,False,ACCESSIBILITY,gate_evidence/compliance/accessibility_report.csv,AVAILABLE,1
123,True,CONTROL_MATRIX,gate_evidence/compliance/control_matrix.csv,AVAILABLE,3
28,True,EXPORT_CONTROL,gate_evidence/compliance/export_control.csv,AVAILABLE,3
95,False,AI_IMPACT,gate_evidence/compliance/AI_Impact_Assessment.docx,AVAILABLE,5
0,True,REVIEW_FACTS_GENERAL,gate_evidence/general/review_facts.json,AVAILABLE,1
0,True,REVIEW_FACTS_IT,gate_evidence/it/review_facts.json,AVAILABLE,1
0,True,REVIEW_FACTS_ARCHITECTURE,gate_evidence/architecture/review_facts.json,AVAILABLE,1
0,True,REVIEW_FACTS_SECURITY,gate_evidence/security/review_facts.json,AVAILABLE,1
0,True,REVIEW_FACTS_TECH_READINESS,gate_evidence/tech_readiness/review_facts.json,AVAILABLE,1
0,True,REVIEW_FACTS_PROCUREMENT,gate_evidence/procurement/review_facts.json,AVAILABLE,1
0,True,REVIEW_FACTS_LEGAL,gate_evidence/legal/review_facts.json,AVAILABLE,1
0,True,REVIEW_FACTS_COMPLIANCE,gate_evidence/compliance/review_facts.json,AVAILABLE,1
